num_vars,seed,true_edges,edge_density,max_eigenvalue_real,DirectSF2M_AUROC,DirectSF2M_AUPRC,DirectSF2M_training_time,DirectSF2M_num_true_edges,hparam_n_steps,hparam_batch_size,hparam_reg,hparam_alpha,hparam_lr,hparam_knockout_hidden,config_id,experiment_id,total_experiments
10,283,27,0.27,0.9467484666911842,0.8635210553018772,0.7090056521343071,9.550476789474487,27,1000,128,1e-05,0.1,0.005,256,53,161,648
10,165,27,0.27,0.9963180699495502,0.8645357686453576,0.7251016506736407,9.215418815612793,27,1000,128,1e-05,0.1,0.005,256,53,162,648
10,962,25,0.25,0.7146712559397453,0.7288,0.5497822333611808,6.939470052719116,25,1000,128,1e-05,0.3,0.001,128,54,163,648
10,283,27,0.27,0.9467484666911842,0.8165905631659056,0.6171549105278591,7.4921417236328125,27,1000,128,1e-05,0.3,0.001,128,54,164,648
10,165,27,0.27,0.9963180699495502,0.7349061390157281,0.612092886537331,6.815713167190552,27,1000,128,1e-05,0.3,0.001,128,54,165,648
10,962,25,0.25,0.7146712559397453,0.792,0.6055735571617925,9.377355098724365,25,1000,128,1e-05,0.3,0.001,256,55,166,648
10,283,27,0.27,0.9467484666911842,0.7465753424657535,0.579282133110778,9.003381729125977,27,1000,128,1e-05,0.3,0.001,256,55,167,648
10,165,27,0.27,0.9963180699495502,0.7262810755961441,0.6010994832418064,9.809289932250977,27,1000,128,1e-05,0.3,0.001,256,55,168,648
10,962,25,0.25,0.7146712559397453,0.8165333333333333,0.539942111196506,5.852349758148193,25,1000,128,1e-05,0.3,0.003,128,56,169,648
10,283,27,0.27,0.9467484666911842,0.8658041603247083,0.7000861946853801,8.228132009506226,27,1000,128,1e-05,0.3,0.003,128,56,170,648
10,165,27,0.27,0.9963180699495502,0.8340943683409437,0.7252693545258861,8.301628828048706,27,1000,128,1e-05,0.3,0.003,128,56,171,648
10,962,25,0.25,0.7146712559397453,0.7522666666666666,0.6149899392245213,10.661104202270508,25,1000,128,1e-05,0.3,0.003,256,57,172,648
10,283,27,0.27,0.9467484666911842,0.8077118214104516,0.6275831176029993,11.97055196762085,27,1000,128,1e-05,0.3,0.003,256,57,173,648
10,165,27,0.27,0.9963180699495502,0.7772704211060376,0.64250539796076,11.642321109771729,27,1000,128,1e-05,0.3,0.003,256,57,174,648
10,962,25,0.25,0.7146712559397453,0.8221333333333334,0.5725244568302765,8.233018159866333,25,1000,128,1e-05,0.3,0.005,128,58,175,648
10,283,27,0.27,0.9467484666911842,0.8538812785388128,0.6861974593477262,9.283127784729004,27,1000,128,1e-05,0.3,0.005,128,58,176,648
10,165,27,0.27,0.9963180699495502,0.91324200913242,0.7793356860452649,7.2296648025512695,27,1000,128,1e-05,0.3,0.005,128,58,177,648
10,962,25,0.25,0.7146712559397453,0.8048,0.6170043623196646,9.015341997146606,25,1000,128,1e-05,0.3,0.005,256,59,178,648
10,283,27,0.27,0.9467484666911842,0.8663115169964486,0.7140332618357714,10.071348905563354,27,1000,128,1e-05,0.3,0.005,256,59,179,648
10,165,27,0.27,0.9963180699495502,0.9117199391171994,0.7846313512448586,9.2203049659729,27,1000,128,1e-05,0.3,0.005,256,59,180,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,5.8470752239227295,25,1000,128,0.0001,0.1,0.001,128,60,181,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,6.203825950622559,27,1000,128,0.0001,0.1,0.001,128,60,182,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,6.429351806640625,27,1000,128,0.0001,0.1,0.001,128,60,183,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,8.667640924453735,25,1000,128,0.0001,0.1,0.001,256,61,184,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,10.32138180732727,27,1000,128,0.0001,0.1,0.001,256,61,185,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,9.845448970794678,27,1000,128,0.0001,0.1,0.001,256,61,186,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,6.7326037883758545,25,1000,128,0.0001,0.1,0.003,128,62,187,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,6.682522773742676,27,1000,128,0.0001,0.1,0.003,128,62,188,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,7.344009160995483,27,1000,128,0.0001,0.1,0.003,128,62,189,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,8.108526945114136,25,1000,128,0.0001,0.1,0.003,256,63,190,648
10,283,27,0.27,0.9467484666911842,0.6027397260273972,0.3176470588235294,10.352882862091064,27,1000,128,0.0001,0.1,0.003,256,63,191,648
10,165,27,0.27,0.9963180699495502,0.5451547437848807,0.28916451335055987,9.272452116012573,27,1000,128,0.0001,0.1,0.003,256,63,192,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,6.50846791267395,25,1000,128,0.0001,0.1,0.005,128,64,193,648
10,283,27,0.27,0.9467484666911842,0.5342465753424658,0.3,6.717882871627808,27,1000,128,0.0001,0.1,0.005,128,64,194,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,6.7438318729400635,27,1000,128,0.0001,0.1,0.005,128,64,195,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,9.341912031173706,25,1000,128,0.0001,0.1,0.005,256,65,196,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,10.542789936065674,27,1000,128,0.0001,0.1,0.005,256,65,197,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,8.60360312461853,27,1000,128,0.0001,0.1,0.005,256,65,198,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,6.523053884506226,25,1000,128,0.0001,0.3,0.001,128,66,199,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,5.966176748275757,27,1000,128,0.0001,0.3,0.001,128,66,200,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,6.651344060897827,27,1000,128,0.0001,0.3,0.001,128,66,201,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,9.817435026168823,25,1000,128,0.0001,0.3,0.001,256,67,202,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,8.382725954055786,27,1000,128,0.0001,0.3,0.001,256,67,203,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,9.332088708877563,27,1000,128,0.0001,0.3,0.001,256,67,204,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,7.805668115615845,25,1000,128,0.0001,0.3,0.003,128,68,205,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,6.128141164779663,27,1000,128,0.0001,0.3,0.003,128,68,206,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,6.886553764343262,27,1000,128,0.0001,0.3,0.003,128,68,207,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,9.316399097442627,25,1000,128,0.0001,0.3,0.003,256,69,208,648
10,283,27,0.27,0.9467484666911842,0.5705225773718925,0.30112833763996555,8.554361820220947,27,1000,128,0.0001,0.3,0.003,256,69,209,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,10.767578840255737,27,1000,128,0.0001,0.3,0.003,256,69,210,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,7.20604681968689,25,1000,128,0.0001,0.3,0.005,128,70,211,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,5.691510915756226,27,1000,128,0.0001,0.3,0.005,128,70,212,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,5.9339399337768555,27,1000,128,0.0001,0.3,0.005,128,70,213,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,8.279407978057861,25,1000,128,0.0001,0.3,0.005,256,71,214,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,8.103877782821655,27,1000,128,0.0001,0.3,0.005,256,71,215,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,8.053409099578857,27,1000,128,0.0001,0.3,0.005,256,71,216,648
10,962,25,0.25,0.7146712559397453,0.8005333333333332,0.6152130694504844,8.367191076278687,25,2000,64,1e-06,0.1,0.001,128,72,217,648
10,283,27,0.27,0.9467484666911842,0.8716387620497209,0.7247433741215701,8.837262153625488,27,2000,64,1e-06,0.1,0.001,128,72,218,648
10,165,27,0.27,0.9963180699495502,0.9099441907661087,0.7929552378555969,9.003597974777222,27,2000,64,1e-06,0.1,0.001,128,72,219,648
10,962,25,0.25,0.7146712559397453,0.8445333333333332,0.6144896058827934,11.989012956619263,25,2000,64,1e-06,0.1,0.001,256,73,220,648
10,283,27,0.27,0.9467484666911842,0.8855910705225774,0.7402079181979554,12.04210090637207,27,2000,64,1e-06,0.1,0.001,256,73,221,648
10,165,27,0.27,0.9963180699495502,0.9165398274987316,0.7893376819631965,12.011838912963867,27,2000,64,1e-06,0.1,0.001,256,73,222,648
10,962,25,0.25,0.7146712559397453,0.7776000000000001,0.5745255653047392,9.080687284469604,25,2000,64,1e-06,0.1,0.003,128,74,223,648
10,283,27,0.27,0.9467484666911842,0.8008625063419584,0.6471872497651143,8.92010498046875,27,2000,64,1e-06,0.1,0.003,128,74,224,648
10,165,27,0.27,0.9963180699495502,0.888888888888889,0.8089247417944632,9.27163028717041,27,2000,64,1e-06,0.1,0.003,128,74,225,648
10,962,25,0.25,0.7146712559397453,0.7693333333333332,0.5452064788355035,11.422032117843628,25,2000,64,1e-06,0.1,0.003,256,75,226,648
10,283,27,0.27,0.9467484666911842,0.832572298325723,0.6600940033326235,12.634780168533325,27,2000,64,1e-06,0.1,0.003,256,75,227,648
10,165,27,0.27,0.9963180699495502,0.8376458650431253,0.752272992117986,12.348402261734009,27,2000,64,1e-06,0.1,0.003,256,75,228,648
10,962,25,0.25,0.7146712559397453,0.8037333333333332,0.6300073891287086,9.299505949020386,25,2000,64,1e-06,0.1,0.005,128,76,229,648
10,283,27,0.27,0.9467484666911842,0.8325722983257229,0.6908513345019192,9.621241807937622,27,2000,64,1e-06,0.1,0.005,128,76,230,648
10,165,27,0.27,0.9963180699495502,0.8645357686453576,0.7776121633274564,10.807507276535034,27,2000,64,1e-06,0.1,0.005,128,76,231,648
10,962,25,0.25,0.7146712559397453,0.7714666666666667,0.5603362504624007,12.729498147964478,25,2000,64,1e-06,0.1,0.005,256,77,232,648
10,283,27,0.27,0.9467484666911842,0.7851344495180111,0.5091069303137475,11.614593029022217,27,2000,64,1e-06,0.1,0.005,256,77,233,648
10,165,27,0.27,0.9963180699495502,0.8239472349061391,0.7109220631166735,12.189979076385498,27,2000,64,1e-06,0.1,0.005,256,77,234,648
10,962,25,0.25,0.7146712559397453,0.7984000000000001,0.612108151862848,9.361316680908203,25,2000,64,1e-06,0.3,0.001,128,78,235,648
10,283,27,0.27,0.9467484666911842,0.8762049720953831,0.7320746598676069,10.031429767608643,27,2000,64,1e-06,0.3,0.001,128,78,236,648
10,165,27,0.27,0.9963180699495502,0.9124809741248098,0.7988318034757522,9.7604398727417,27,2000,64,1e-06,0.3,0.001,128,78,237,648
10,962,25,0.25,0.7146712559397453,0.8469333333333333,0.6234827327034697,14.78568434715271,25,2000,64,1e-06,0.3,0.001,256,79,238,648
10,283,27,0.27,0.9467484666911842,0.8741755454084221,0.7315514781063986,15.562663793563843,27,2000,64,1e-06,0.3,0.001,256,79,239,648
10,165,27,0.27,0.9963180699495502,0.9084221207508879,0.7908978210634958,16.208953857421875,27,2000,64,1e-06,0.3,0.001,256,79,240,648
10,962,25,0.25,0.7146712559397453,0.7768,0.5934041612147145,13.34691596031189,25,2000,64,1e-06,0.3,0.003,128,80,241,648
10,283,27,0.27,0.9467484666911842,0.8049213597158803,0.5888389280362437,11.129714965820312,27,2000,64,1e-06,0.3,0.003,128,80,242,648
10,165,27,0.27,0.9963180699495502,0.8855910705225774,0.8193662954123544,12.153594970703125,27,2000,64,1e-06,0.3,0.003,128,80,243,648
10,962,25,0.25,0.7146712559397453,0.8037333333333333,0.5742661989028836,15.75173282623291,25,2000,64,1e-06,0.3,0.003,256,81,244,648
10,283,27,0.27,0.9467484666911842,0.8488077118214105,0.6799143542434292,16.83714509010315,27,2000,64,1e-06,0.3,0.003,256,81,245,648
10,165,27,0.27,0.9963180699495502,0.8181126331811264,0.7459119460696444,15.909080266952515,27,2000,64,1e-06,0.3,0.003,256,81,246,648
10,962,25,0.25,0.7146712559397453,0.7981333333333334,0.599460020602811,11.869381189346313,25,2000,64,1e-06,0.3,0.005,128,82,247,648
10,283,27,0.27,0.9467484666911842,0.8135464231354643,0.6076826722866908,10.929956912994385,27,2000,64,1e-06,0.3,0.005,128,82,248,648
10,165,27,0.27,0.9963180699495502,0.8518518518518519,0.756485094183823,10.52432107925415,27,2000,64,1e-06,0.3,0.005,128,82,249,648
10,962,25,0.25,0.7146712559397453,0.7792,0.5621671546221727,13.43147897720337,25,2000,64,1e-06,0.3,0.005,256,83,250,648
10,283,27,0.27,0.9467484666911842,0.8011161846778285,0.5305605548229786,15.776116132736206,27,2000,64,1e-06,0.3,0.005,256,83,251,648
10,165,27,0.27,0.9963180699495502,0.8269913749365804,0.727099924202623,13.479955196380615,27,2000,64,1e-06,0.3,0.005,256,83,252,648
10,962,25,0.25,0.7146712559397453,0.49360000000000004,0.29063035004211474,10.505547046661377,25,2000,64,1e-05,0.1,0.001,128,84,253,648
10,283,27,0.27,0.9467484666911842,0.6798579401319127,0.5119882491089922,9.841865062713623,27,2000,64,1e-05,0.1,0.001,128,84,254,648
10,165,27,0.27,0.9963180699495502,0.6222729578893962,0.4625140183577985,10.131584882736206,27,2000,64,1e-05,0.1,0.001,128,84,255,648
10,962,25,0.25,0.7146712559397453,0.6496,0.44944640024174665,11.60913610458374,25,2000,64,1e-05,0.1,0.001,256,85,256,648
10,283,27,0.27,0.9467484666911842,0.6813800101471335,0.5309662136459521,11.891098260879517,27,2000,64,1e-05,0.1,0.001,256,85,257,648
10,165,27,0.27,0.9963180699495502,0.58675799086758,0.43951042997020007,11.969168901443481,27,2000,64,1e-05,0.1,0.001,256,85,258,648
10,962,25,0.25,0.7146712559397453,0.7794666666666666,0.56722333596637,8.372419118881226,25,2000,64,1e-05,0.1,0.003,128,86,259,648
10,283,27,0.27,0.9467484666911842,0.8054287163876205,0.6749619787204273,9.60859489440918,27,2000,64,1e-05,0.1,0.003,128,86,260,648
10,165,27,0.27,0.9963180699495502,0.684931506849315,0.540913164942203,10.301161050796509,27,2000,64,1e-05,0.1,0.003,128,86,261,648
10,962,25,0.25,0.7146712559397453,0.7557333333333334,0.5740124167763836,11.85187292098999,25,2000,64,1e-05,0.1,0.003,256,87,262,648
10,283,27,0.27,0.9467484666911842,0.8249619482496194,0.6219273037605995,12.499451160430908,27,2000,64,1e-05,0.1,0.003,256,87,263,648
10,165,27,0.27,0.9963180699495502,0.7338914256722476,0.5770858402484318,14.58866834640503,27,2000,64,1e-05,0.1,0.003,256,87,264,648
10,962,25,0.25,0.7146712559397453,0.8255999999999999,0.6619656813011191,9.949326038360596,25,2000,64,1e-05,0.1,0.005,128,88,265,648
10,283,27,0.27,0.9467484666911842,0.854388635210553,0.7100189398704002,10.900851011276245,27,2000,64,1e-05,0.1,0.005,128,88,266,648
10,165,27,0.27,0.9963180699495502,0.8295281582952816,0.7118005997278771,9.573270082473755,27,2000,64,1e-05,0.1,0.005,128,88,267,648
10,962,25,0.25,0.7146712559397453,0.8344,0.5719955306788154,11.868223905563354,25,2000,64,1e-05,0.1,0.005,256,89,268,648
10,283,27,0.27,0.9467484666911842,0.8909183155758498,0.7393844787811439,14.546267032623291,27,2000,64,1e-05,0.1,0.005,256,89,269,648
10,165,27,0.27,0.9963180699495502,0.7445459157787925,0.620985642641769,14.487825870513916,27,2000,64,1e-05,0.1,0.005,256,89,270,648
10,962,25,0.25,0.7146712559397453,0.43226666666666663,0.2489326765188834,9.44415283203125,25,2000,64,1e-05,0.3,0.001,128,90,271,648
10,283,27,0.27,0.9467484666911842,0.634703196347032,0.45435207292505764,10.333842992782593,27,2000,64,1e-05,0.3,0.001,128,90,272,648
10,165,27,0.27,0.9963180699495502,0.5753424657534246,0.43308043808043806,8.997146844863892,27,2000,64,1e-05,0.3,0.001,128,90,273,648
10,962,25,0.25,0.7146712559397453,0.6418666666666667,0.4263435907278271,12.117149114608765,25,2000,64,1e-05,0.3,0.001,256,91,274,648
10,283,27,0.27,0.9467484666911842,0.6841704718417047,0.505760175950706,13.583483219146729,27,2000,64,1e-05,0.3,0.001,256,91,275,648
10,165,27,0.27,0.9963180699495502,0.5783866057838659,0.4107726547409087,11.830405950546265,27,2000,64,1e-05,0.3,0.001,256,91,276,648
10,962,25,0.25,0.7146712559397453,0.8013333333333333,0.5800014485713566,9.263237237930298,25,2000,64,1e-05,0.3,0.003,128,92,277,648
10,283,27,0.27,0.9467484666911842,0.7902080162354135,0.6698779692761418,9.281547784805298,27,2000,64,1e-05,0.3,0.003,128,92,278,648
10,165,27,0.27,0.9963180699495502,0.7054794520547945,0.5550497912217149,9.732535123825073,27,2000,64,1e-05,0.3,0.003,128,92,279,648
10,962,25,0.25,0.7146712559397453,0.7717333333333334,0.5790824106520701,14.066664218902588,25,2000,64,1e-05,0.3,0.003,256,93,280,648
10,283,27,0.27,0.9467484666911842,0.8274987316083205,0.6292392567038976,12.566239833831787,27,2000,64,1e-05,0.3,0.003,256,93,281,648
10,165,27,0.27,0.9963180699495502,0.7303399289700659,0.5876701016747312,14.247983932495117,27,2000,64,1e-05,0.3,0.003,256,93,282,648
10,962,25,0.25,0.7146712559397453,0.8312,0.6573162758003943,10.165809154510498,25,2000,64,1e-05,0.3,0.005,128,94,283,648
10,283,27,0.27,0.9467484666911842,0.8546423135464231,0.7126898536001003,9.371701002120972,27,2000,64,1e-05,0.3,0.005,128,94,284,648
10,165,27,0.27,0.9963180699495502,0.9137493658041603,0.7692683873498476,10.182202100753784,27,2000,64,1e-05,0.3,0.005,128,94,285,648
10,962,25,0.25,0.7146712559397453,0.8349333333333334,0.5811025408528618,12.855553150177002,25,2000,64,1e-05,0.3,0.005,256,95,286,648
10,283,27,0.27,0.9467484666911842,0.8899036022323693,0.7440260714661024,13.944600820541382,27,2000,64,1e-05,0.3,0.005,256,95,287,648
10,165,27,0.27,0.9963180699495502,0.7864028411973618,0.657219819811881,12.773412942886353,27,2000,64,1e-05,0.3,0.005,256,95,288,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,9.044299125671387,25,2000,64,0.0001,0.1,0.001,128,96,289,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,9.089725017547607,27,2000,64,0.0001,0.1,0.001,128,96,290,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,9.902279138565063,27,2000,64,0.0001,0.1,0.001,128,96,291,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,11.383814811706543,25,2000,64,0.0001,0.1,0.001,256,97,292,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,13.666138172149658,27,2000,64,0.0001,0.1,0.001,256,97,293,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,13.325778007507324,27,2000,64,0.0001,0.1,0.001,256,97,294,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,8.795137882232666,25,2000,64,0.0001,0.1,0.003,128,98,295,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,10.295084714889526,27,2000,64,0.0001,0.1,0.003,128,98,296,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,10.083014726638794,27,2000,64,0.0001,0.1,0.003,128,98,297,648
10,962,25,0.25,0.7146712559397453,0.5266666666666666,0.26047619047619053,15.176625728607178,25,2000,64,0.0001,0.1,0.003,256,99,298,648
10,283,27,0.27,0.9467484666911842,0.5773718924403856,0.3045533769063181,14.697192192077637,27,2000,64,0.0001,0.1,0.003,256,99,299,648
10,165,27,0.27,0.9963180699495502,0.4916286149162862,0.26675105485232065,13.889378070831299,27,2000,64,0.0001,0.1,0.003,256,99,300,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,9.608415126800537,25,2000,64,0.0001,0.1,0.005,128,100,301,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,9.309822082519531,27,2000,64,0.0001,0.1,0.005,128,100,302,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,10.444504976272583,27,2000,64,0.0001,0.1,0.005,128,100,303,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,13.397628784179688,25,2000,64,0.0001,0.1,0.005,256,101,304,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,14.998733043670654,27,2000,64,0.0001,0.1,0.005,256,101,305,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,11.735427141189575,27,2000,64,0.0001,0.1,0.005,256,101,306,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,8.606979846954346,25,2000,64,0.0001,0.3,0.001,128,102,307,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,9.12761902809143,27,2000,64,0.0001,0.3,0.001,128,102,308,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,8.923348903656006,27,2000,64,0.0001,0.3,0.001,128,102,309,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,11.8389892578125,25,2000,64,0.0001,0.3,0.001,256,103,310,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,12.067410945892334,27,2000,64,0.0001,0.3,0.001,256,103,311,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,11.901831150054932,27,2000,64,0.0001,0.3,0.001,256,103,312,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,8.477952003479004,25,2000,64,0.0001,0.3,0.003,128,104,313,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,9.014442920684814,27,2000,64,0.0001,0.3,0.003,128,104,314,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,8.529825210571289,27,2000,64,0.0001,0.3,0.003,128,104,315,648
10,962,25,0.25,0.7146712559397453,0.5466666666666666,0.268876404494382,11.211434125900269,25,2000,64,0.0001,0.3,0.003,256,105,316,648
10,283,27,0.27,0.9467484666911842,0.5012683916793506,0.2705010893246187,12.013083934783936,27,2000,64,0.0001,0.3,0.003,256,105,317,648
10,165,27,0.27,0.9963180699495502,0.5334855403348554,0.283968253968254,11.902714014053345,27,2000,64,0.0001,0.3,0.003,256,105,318,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,8.448720216751099,25,2000,64,0.0001,0.3,0.005,128,106,319,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,9.04674482345581,27,2000,64,0.0001,0.3,0.005,128,106,320,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,8.774815082550049,27,2000,64,0.0001,0.3,0.005,128,106,321,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,11.455122232437134,25,2000,64,0.0001,0.3,0.005,256,107,322,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,12.34965205192566,27,2000,64,0.0001,0.3,0.005,256,107,323,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,11.742595672607422,27,2000,64,0.0001,0.3,0.005,256,107,324,648
10,962,25,0.25,0.7146712559397453,0.7885333333333333,0.5704007414000715,11.367942810058594,25,2000,128,1e-06,0.1,0.001,128,108,325,648
